protein_a,protein_b,weight
YNL232W,YHR081W,1.0
YNL232W,YKL129C,1.0
YNL232W,YKL210W,1.0
YNL232W,YMR193W,1.0
YNL232W,YNR024W,1.0
YNL232W,YOL021C,1.0
YNL232W,YOR001W,1.0
YNL232W,YOR076C,1.0
YNL236W,YGR104C,1.0
YNL236W,YLR071C,1.0
YNL238W,YOL031C,1.0
YNL242W,YFR021W,1.0
YNL242W,YHR024C,1.0
YNL244C,YGR086C,1.0
YNL244C,YOR361C,1.0
YNL244C,YPL144W,1.0
YNL246W,YBR167C,1.0
YNL246W,YDR507C,1.0
YNL246W,YLL002W,1.0
YNL246W,YMR020W,1.0
YNL246W,YNL067W,1.0
YNL246W,YNL136W,1.0
YNL247W,YGR185C,1.0
YNL248C,YDR026C,1.0
YNL248C,YDR280W,1.0
YNL248C,YEL034W,1.0
YNL248C,YER131W,1.0
YNL248C,YFR028C,1.0
YNL248C,YIR024C,1.0
YNL248C,YJL076W,1.0
YNL248C,YJR063W,1.0
YNL248C,YLR455W,1.0
YNL248C,YNL186W,1.0
YNL248C,YNR003C,1.0
YNL248C,YOR210W,1.0
YNL248C,YOR224C,1.0
YNL248C,YOR340C,1.0
YNL248C,YOR341W,1.0
YNL248C,YPR010C,1.0
YNL248C,YPR110C,1.0
YNL248C,YPR161C,1.0
YNL248C,YPR178W,1.0
YNL248C,YPR187W,1.0
YNL250W,YBR065C,1.0
YNL251C,YPL190C,1.0
YNL252C,YMR193W,1.0
YNL254C,YLR131C,1.0
YNL254C,YNL068C,1.0
YNL262W,YBL023C,1.0
YNL262W,YHR046C,1.0
YNL262W,YPR175W,1.0
YNL265C,YPR173C,1.0
YNL273W,YPR037C,1.0
YNL274C,YKR103W,1.0
YNL284C,YDR462W,1.0
YNL284C,YGR220C,1.0
YNL287W,YNL272C,1.0
YNL287W,YPR117W,1.0
YNL290W,YOR144C,1.0
YNL293W,YEL017W,1.0
YNL306W,YGR185C,1.0
YNL306W,YJL063C,1.0
YNL306W,YKL058W,1.0
YNL306W,YOR158W,1.0
YNL307C,YCL057W,1.0
YNL307C,YDR137W,1.0
YNL307C,YGR012W,1.0
YNL307C,YGR056W,1.0
YNL307C,YJR036C,1.0
YNL307C,YOR290C,1.0
YNL308C,YCL059C,1.0
YNL308C,YDL208W,1.0
YNL308C,YER035W,1.0
YNL308C,YGL078C,1.0
YNL308C,YGL120C,1.0
YNL308C,YGL213C,1.0
YNL308C,YMR290C,1.0
YNL308C,YPR161C,1.0
YNL312W,YAR007C,1.0
YNL312W,YDR499W,1.0
YNL312W,YFL014W,1.0
YNL312W,YFR037C,1.0
YNL312W,YHR164C,1.0
YNL312W,YHR204W,1.0
YNL312W,YJL173C,1.0
YNL317W,YAL031C,1.0
YNL317W,YBL010C,1.0
YNL317W,YBR166C,1.0
YNL317W,YER133W,1.0
YNL317W,YNL222W,1.0
YNL317W,YPR107C,1.0
YNL325C,YOR336W,1.0
YNL330C,YGR255C,1.0
YNL330C,YJL123C,1.0
YNL330C,YMR075W,1.0
YNL330C,YOL004W,1.0
YNL330C,YPL059W,1.0
YNL330C,YPL139C,1.0
YNL330C,YPL181W,1.0
YNL330C,YPR023C,1.0
YNR003C,YPR010C,1.0
YNR003C,YPR190C,1.0
YNR010W,YDR145W,1.0
YNR010W,YGL151W,1.0
YNR010W,YGR104C,1.0
YNR010W,YHR041C,1.0
YNR010W,YLR071C,1.0
YNR010W,YNL236W,1.0
YNR010W,YOL051W,1.0
YNR010W,YOR174W,1.0
YNR010W,YPL042C,1.0
YNR010W,YPR070W,1.0
YNR010W,YPR168W,1.0
YNR016C,YMR207C,1.0
YNR022C,YMR193W,1.0
YNR023W,YPL016W,1.0
YNR024W,YER143W,1.0
YNR024W,YHR081W,1.0
YNR024W,YOL021C,1.0
YNR024W,YOR001W,1.0
YNR031C,YLR006C,1.0
YNR035C,YBR234C,1.0
YNR037C,YNR036C,1.0
YNR043W,YOR057W,1.0
YNR046W,YML014W,1.0
YNR046W,YOL124C,1.0
YNR047W,YBR235W,1.0
YNR051C,YDR398W,1.0
YNR051C,YDR415C,1.0
YNR051C,YHR039C,1.0
YNR051C,YNL061W,1.0
YNR051C,YPR161C,1.0
YNR052C,YDR212W,1.0
YNR052C,YGR086C,1.0
YNR052C,YHR193C,1.0
YNR054C,YGL120C,1.0
YNR054C,YIL069C,1.0
YNR054C,YMR128W,1.0
YNR054C,YNL099C,1.0
YOL004W,YDL076C,1.0
YOL004W,YDL143W,1.0
YOL004W,YMR075W,1.0
YOL004W,YPL139C,1.0
YOL004W,YPL181W,1.0
YOL004W,YPR023C,1.0
YOL004W,YPR184W,1.0
YOL005C,YBR259W,1.0
YOL005C,YDR404C,1.0
YOL005C,YOR151C,1.0
YOL005C,YOR210W,1.0
YOL005C,YPR133C,1.0
YOL005C,YPR187W,1.0
YOL006C,YIL043C,1.0
YOL006C,YML058W,1.0
YOL006C,YOR009W,1.0
YOL012C,YDR224C,1.0
YOL012C,YKL028W,1.0
YOL012C,YKR092C,1.0
YOL013C,YCL030C,1.0
YOL013C,YDR127W,1.0
YOL013C,YFR044C,1.0
YOL013C,YKL024C,1.0
YOL013C,YOR375C,1.0
YOL017W,YPL245W,1.0
YOL021C,YGR158C,1.0
YOL021C,YHR081W,1.0
YOL021C,YOL142W,1.0
YOL021C,YOR001W,1.0
YOL021C,YOR076C,1.0
YOL028C,YPR054W,1.0
YOL038W,YBR173C,1.0
YOL038W,YEL061C,1.0
YOL038W,YER012W,1.0
YOL038W,YER094C,1.0
YOL038W,YOR157C,1.0
YOL038W,YOR362C,1.0
YOL038W,YPR103W,1.0
YOL041C,YJR010C-A,1.0
YOL041C,YKL078W,1.0
YOL041C,YLR196W,1.0
YOL041C,YPR161C,1.0
YOL041C,YPR175W,1.0
YOL051W,YGL151W,1.0
YOL051W,YGR104C,1.0
YOL051W,YHR041C,1.0
YOL051W,YLR071C,1.0
YOL051W,YNL236W,1.0
YOL051W,YOL135C,1.0
YOL051W,YOR174W,1.0
YOL051W,YPR070W,1.0
YOL051W,YPR168W,1.0
YOL054W,YDR254W,1.0
YOL054W,YGR179C,1.0
YOL054W,YLR058C,1.0
YOL054W,YNL030W,1.0
YOL054W,YNL031C,1.0
YOL062C,YJR058C,1.0
YOL070C,YNL078W,1.0
YOL076W,YPR131C,1.0
YOL077C,YLR455W,1.0
YOL077C,YPR161C,1.0
YOL087C,YER098W,1.0
YOL088C,YPR117W,1.0
YOL090W,YHR143W-A,1.0
YOL090W,YLR258W,1.0
YOL111C,YHR047C,1.0
YOL111C,YOR164C,1.0
YOL115W,YCR035C,1.0
YOL115W,YDL175C,1.0
YOL115W,YER166W,1.0
YOL115W,YIL079C,1.0
YOL115W,YJL050W,1.0
YOL117W,YDR023W,1.0
YOL117W,YMR277W,1.0
YOL139C,YDR515W,1.0
YOL139C,YGL049C,1.0
YOL139C,YGL173C,1.0
YOL139C,YGR162W,1.0
YOL139C,YKR059W,1.0
YOL139C,YML017W,1.0
YOL139C,YOR276W,1.0
YOL142W,YBR025C,1.0
YOL142W,YJR051W,1.0
YOL144W,YLR221C,1.0
YOL145C,YOR123C,1.0
YOL148C,YCL010C,1.0
YOL148C,YDR145W,1.0
YOL148C,YDR167W,1.0
YOL148C,YDR176W,1.0
YOL148C,YDR392W,1.0
YOL148C,YDR448W,1.0
YOL148C,YGL066W,1.0
YOL148C,YGL112C,1.0
YOL148C,YGR252W,1.0
YOL148C,YMR236W,1.0
YOL148C,YPL047W,1.0
YOL148C,YPL254W,1.0
YOR001W,YGR158C,1.0
YOR001W,YHR081W,1.0
YOR001W,YOL142W,1.0
YOR007C,YOL111C,1.0
YOR014W,YGR123C,1.0
YOR014W,YLL001W,1.0
YOR018W,YGR248W,1.0
YOR027W,YOL013C,1.0
YOR039W,YMR172W,1.0
YOR042W,YMR259C,1.0
YOR042W,YMR276W,1.0
YOR043W,YLL010C,1.0
YOR048C,YDR326C,1.0
YOR049C,YOR127W,1.0
YOR058C,YER116C,1.0
YOR058C,YHR121W,1.0
YOR058C,YPL001W,1.0
YOR061W,YBR079C,1.0
YOR061W,YBR279W,1.0
YOR061W,YER050C,1.0
YOR061W,YER164W,1.0
YOR061W,YGL019W,1.0
YOR061W,YHR013C,1.0
YOR061W,YJL115W,1.0
YOR061W,YKL088W,1.0
YOR061W,YKR072C,1.0
YOR061W,YLR407W,1.0
YOR061W,YLR418C,1.0
YOR061W,YMR172W,1.0
YOR061W,YNL031C,1.0
YOR061W,YNL186W,1.0
YOR061W,YOR039W,1.0
YOR069W,YOR132W,1.0
YOR069W,YPL070W,1.0
YOR076C,YDL085W,1.0
YOR076C,YGR158C,1.0
YOR076C,YOL142W,1.0
YOR078W,YPR137W,1.0
YOR089C,YOR370C,1.0
YOR093C,YDR044W,1.0
YOR093C,YDR128W,1.0
YOR093C,YDR301W,1.0
YOR093C,YKL058W,1.0
YOR093C,YNL024C,1.0
YOR093C,YPR144C,1.0
YOR098C,YGR202C,1.0
YOR101W,YNL098C,1.0
YOR115C,YDR108W,1.0
YOR115C,YDR246W,1.0
YOR115C,YDR407C,1.0
YOR115C,YDR472W,1.0
YOR116C,YIL107C,1.0
YOR116C,YJL011C,1.0
YOR116C,YKR025W,1.0
YOR116C,YNL039W,1.0
YOR116C,YNR003C,1.0
YOR116C,YOL021C,1.0
YOR116C,YOR207C,1.0
YOR116C,YPR190C,1.0
YOR117W,YDL097C,1.0
YOR117W,YDR427W,1.0
YOR117W,YGR232W,1.0
YOR117W,YOR261C,1.0
YOR117W,YPR108W,1.0
YOR124C,YER125W,1.0
YOR124C,YGR061C,1.0
YOR124C,YOR138C,1.0
YOR127W,YDR186C,1.0
YOR133W,YHL014C,1.0
YOR133W,YIR007W,1.0
YOR133W,YJL062W-A,1.0
YOR133W,YOL013C,1.0
YOR141C,YEL044W,1.0
YOR141C,YGR104C,1.0
YOR141C,YLR072W,1.0
YOR141C,YNL059C,1.0
YOR141C,YNL215W,1.0
YOR141C,YOR189W,1.0
YOR142W,YGR244C,1.0
YOR144C,YOL094C,1.0
YOR148C,YNL286W,1.0
YOR151C,YDR289C,1.0
YOR151C,YGR155W,1.0
YOR151C,YJR017C,1.0
YOR151C,YOR210W,1.0
YOR151C,YOR224C,1.0
YOR151C,YPL129W,1.0
YOR151C,YPR187W,1.0
YOR153W,YMR048W,1.0
YOR157C,YBR225W,1.0
YOR157C,YDR011W,1.0
YOR157C,YDR179W-A,1.0
YOR157C,YGL201C,1.0
YOR158W,YDR124W,1.0
YOR158W,YNR037C,1.0
YOR159C,YDL181W,1.0
YOR159C,YFL017W-A,1.0
YOR159C,YGR091W,1.0
YOR159C,YIL061C,1.0
YOR159C,YKL012W,1.0
YOR159C,YLR147C,1.0
YOR159C,YLR275W,1.0
YOR159C,YLR298C,1.0
YOR159C,YMR213W,1.0
YOR159C,YNL092W,1.0
YOR159C,YNR011C,1.0
YOR159C,YOR097C,1.0
YOR159C,YOR305W,1.0
YOR168W,YNL019C,1.0
YOR173W,YPL245W,1.0
YOR174W,YDR166C,1.0
YOR174W,YGL151W,1.0
YOR174W,YHR041C,1.0
YOR174W,YKR067W,1.0
YOR174W,YLR071C,1.0
YOR174W,YMR287C,1.0
YOR174W,YNL236W,1.0
YOR174W,YOL135C,1.0
YOR174W,YOR349W,1.0
YOR174W,YPR070W,1.0
YOR174W,YPR168W,1.0
YOR181W,YBL007C,1.0
YOR196C,YMR116C,1.0
YOR198C,YLR320W,1.0
YOR198C,YPR161C,1.0
YOR206W,YDL168W,1.0
YOR206W,YGL120C,1.0
YOR206W,YHR066W,1.0
YOR206W,YKR024C,1.0
YOR206W,YLR002C,1.0
YOR206W,YLR196W,1.0
YOR206W,YLR455W,1.0
YOR206W,YMR128W,1.0
YOR206W,YNL061W,1.0
YOR206W,YNL110C,1.0
YOR206W,YPR131C,1.0
YOR206W,YPR189W,1.0
YOR207C,YDR045C,1.0
YOR207C,YJL011C,1.0
YOR207C,YNL151C,1.0
YOR207C,YNR003C,1.0
YOR207C,YPR190C,1.0
YOR209C,YNL022C,1.0
YOR210W,YBR136W,1.0
YOR210W,YDL042C,1.0
YOR210W,YDR404C,1.0
YOR210W,YJR063W,1.0
YOR210W,YOR116C,1.0
YOR210W,YOR207C,1.0
YOR210W,YOR224C,1.0
YOR210W,YOR340C,1.0
YOR210W,YOR341W,1.0
YOR210W,YPR010C,1.0
YOR210W,YPR110C,1.0
YOR210W,YPR187W,1.0
YOR210W,YPR190C,1.0
YOR217W,YBR087W,1.0
YOR217W,YCR016W,1.0
YOR217W,YJR068W,1.0
YOR217W,YNL290W,1.0
YOR217W,YOL094C,1.0
YOR224C,YOR207C,1.0
YOR224C,YOR341W,1.0
YOR224C,YPL225W,1.0
YOR233W,YMR010W,1.0
YOR244W,YJR082C,1.0
YOR244W,YPR023C,1.0
YOR249C,YER004W,1.0
YOR253W,YDR303C,1.0
YOR253W,YGL045W,1.0
YOR254C,YLR292C,1.0
YOR257W,YDR044W,1.0
YOR257W,YDR159W,1.0
YOR257W,YER086W,1.0
YOR257W,YGL067W,1.0
YOR257W,YJR059W,1.0
YOR257W,YLR180W,1.0
YOR257W,YPL116W,1.0
YOR259C,YDL097C,1.0
YOR259C,YDR427W,1.0
YOR259C,YOR261C,1.0
YOR259C,YPR108W,1.0
YOR260W,YBR136W,1.0
YOR260W,YGL064C,1.0
YOR260W,YGL143C,1.0
YOR261C,YDL097C,1.0
YOR261C,YDR427W,1.0
YOR261C,YDR519W,1.0
YOR261C,YEL034W,1.0
YOR261C,YGR232W,1.0
YOR261C,YIR012W,1.0
YOR261C,YLR421C,1.0
YOR261C,YOR209C,1.0
YOR261C,YPR108W,1.0
YOR270C,YOR112W,1.0
YOR279C,YOL068C,1.0
YOR287C,YKR059W,1.0
YOR290C,YBR289W,1.0
YOR290C,YFL049W,1.0
YOR290C,YHL025W,1.0
YOR290C,YNR023W,1.0
YOR290C,YPL016W,1.0
YOR294W,YBR060C,1.0
YOR294W,YBR082C,1.0
YOR294W,YBR187W,1.0
YOR294W,YDR288W,1.0
YOR294W,YDR365C,1.0
YOR294W,YDR427W,1.0
YOR294W,YDR440W,1.0
YOR294W,YEL055C,1.0
YOR294W,YER016W,1.0
YOR294W,YFR004W,1.0
YOR294W,YGL099W,1.0
YOR294W,YGL213C,1.0
YOR294W,YGR090W,1.0
YOR294W,YGR103W,1.0
YOR294W,YHR052W,1.0
YOR294W,YHR066W,1.0
YOR294W,YHR073W,1.0
YOR294W,YHR118C,1.0
YOR294W,YHR127W,1.0
YOR294W,YJL033W,1.0
YOR294W,YJL050W,1.0
YOR294W,YJL109C,1.0
YOR294W,YKL023W,1.0
YOR294W,YKR024C,1.0
YOR294W,YKR081C,1.0
YOR294W,YLR002C,1.0
YOR294W,YLR407W,1.0
YOR294W,YLR455W,1.0
YOR294W,YMR128W,1.0
YOR294W,YMR229C,1.0
YOR294W,YNL061W,1.0
YOR294W,YNL099C,1.0
YOR294W,YNL110C,1.0
YOR294W,YNL175C,1.0
YOR294W,YNL292W,1.0
YOR294W,YNR053C,1.0
YOR294W,YOR206W,1.0
YOR294W,YOR213C,1.0
YOR294W,YPL180W,1.0
YOR294W,YPR045C,1.0
YOR294W,YPR161C,1.0
YOR304W,YJL065C,1.0
YOR308C,YDR473C,1.0
YOR308C,YER172C,1.0
YOR308C,YGR091W,1.0
YOR308C,YKL173W,1.0
YOR310C,YCL040W,1.0
YOR310C,YCR060W,1.0
YOR310C,YER162C,1.0
YOR310C,YGL120C,1.0
YOR310C,YHL034C,1.0
YOR310C,YHR137W,1.0
YOR310C,YKL035W,1.0
YOR310C,YKR092C,1.0
YOR310C,YLR455W,1.0
YOR310C,YNL175C,1.0
YOR310C,YNL189W,1.0
YOR310C,YNL248C,1.0
YOR310C,YNR054C,1.0
YOR310C,YOL144W,1.0
YOR310C,YOR078W,1.0
YOR310C,YPR137W,1.0
YOR310C,YPR178W,1.0
YOR315W,YKL190W,1.0
YOR323C,YCR079W,1.0
YOR323C,YLR148W,1.0
YOR326W,YDR017C,1.0
YOR326W,YDR457W,1.0
YOR326W,YGR003W,1.0
YOR326W,YGR188C,1.0
YOR326W,YKL124W,1.0
YOR326W,YLR288C,1.0
YOR326W,YLR319C,1.0
YOR326W,YMR071C,1.0
YOR326W,YNL023C,1.0
YOR326W,YPL040C,1.0
YOR334W,YPR151C,1.0
YOR335C,YOL013C,1.0
YOR340C,YHR143W-A,1.0
YOR340C,YJL076W,1.0
YOR340C,YJR063W,1.0
YOR340C,YOR341W,1.0
YOR340C,YPR010C,1.0
YOR340C,YPR110C,1.0
YOR340C,YPR187W,1.0
YOR341W,YHR143W-A,1.0
YOR341W,YJR063W,1.0
YOR341W,YPR010C,1.0
YOR341W,YPR110C,1.0
YOR341W,YPR187W,1.0
YOR349W,YER007W,1.0
YOR355W,YLR060W,1.0
YOR355W,YML091C,1.0
YOR358W,YGL237C,1.0
YOR361C,YAR042W,1.0
YOR361C,YCR071C,1.0
YOR361C,YDR047W,1.0
YOR361C,YDR408C,1.0
YOR361C,YER155C,1.0
YOR361C,YFR030W,1.0
YOR361C,YGL016W,1.0
YOR361C,YGR278W,1.0
YOR361C,YHR013C,1.0
YOR361C,YLR423C,1.0
YOR361C,YNL068C,1.0
YOR361C,YNR054C,1.0
YOR361C,YPL051W,1.0
YOR361C,YPL126W,1.0
YOR361C,YPL151C,1.0
YOR361C,YPR041W,1.0
YOR361C,YPR175W,1.0
YOR362C,YBR173C,1.0
YOR362C,YER012W,1.0
YOR362C,YLR256W,1.0
YOR362C,YOR157C,1.0
YOR362C,YPR103W,1.0
YPL001W,YBR060C,1.0
YPL001W,YBR125C,1.0
YPL001W,YDR392W,1.0
YPL001W,YHR118C,1.0
YPL001W,YHR119W,1.0
YPL001W,YIR035C,1.0
YPL001W,YJL187C,1.0
YPL001W,YJR154W,1.0
YPL001W,YLL004W,1.0
YPL001W,YLR109W,1.0
YPL001W,YLR185W,1.0
YPL001W,YML065W,1.0
YPL001W,YML131W,1.0
YPL001W,YMR186W,1.0
YPL001W,YNL030W,1.0
YPL001W,YNL031C,1.0
YPL001W,YNL261W,1.0
YPL001W,YPR162C,1.0
YPL002C,YBR025C,1.0
YPL002C,YLR417W,1.0
YPL004C,YBR065C,1.0
YPL004C,YBR108W,1.0
YPL004C,YCR008W,1.0
YPL004C,YDL095W,1.0
YPL004C,YDL143W,1.0
YPL004C,YDR490C,1.0
YPL004C,YFR019W,1.0
YPL004C,YGL048C,1.0
YPL004C,YGL116W,1.0
YPL004C,YGL173C,1.0
YPL004C,YGL252C,1.0
YPL004C,YGR086C,1.0
YPL004C,YHL032C,1.0
YPL004C,YJL095W,1.0
YPL004C,YJL110C,1.0
YPL004C,YKL142W,1.0
YPL004C,YLR179C,1.0
YPL004C,YLR199C,1.0
YPL004C,YLR203C,1.0
YPL004C,YMR031C,1.0
YPL004C,YMR086W,1.0
YPL004C,YMR309C,1.0
YPL004C,YNL067W,1.0
YPL004C,YPL155C,1.0
YPL004C,YPR161C,1.0
YPL004C,YPR173C,1.0
YPL011C,YER148W,1.0
YPL012W,YNR011C,1.0
YPL022W,YCR087C-A,1.0
YPL022W,YDR129C,1.0
YPL022W,YDR385W,1.0
YPL022W,YJR065C,1.0
YPL022W,YPL146C,1.0
YPL022W,YPL183C,1.0
YPL023C,YGL125W,1.0
YPL031C,YER059W,1.0
YPL031C,YLR190W,1.0
YPL031C,YPL219W,1.0
YPL037C,YDR141C,1.0
YPL037C,YDR221W,1.0
YPL037C,YGL097W,1.0
YPL037C,YHR193C,1.0
YPL037C,YMR140W,1.0
YPL037C,YNL168C,1.0
YPL042C,YLR071C,1.0
YPL048W,YKL081W,1.0
YPL061W,YGR155W,1.0
YPL066W,YLR425W,1.0
YPL085W,YIL051C,1.0
YPL085W,YPL227C,1.0
YPL089C,YER049W,1.0
YPL089C,YNL118C,1.0
YPL090C,YGL017W,1.0
YPL090C,YPR025C,1.0
YPL093W,YNL110C,1.0
YPL093W,YNR053C,1.0
YPL101W,YGR200C,1.0
YPL101W,YPL086C,1.0
YPL116W,YPL220W,1.0
YPL118W,YDR124W,1.0
YPL118W,YER050C,1.0
YPL126W,YMR173W,1.0
YPL126W,YPR178W,1.0
YPL127C,YPR161C,1.0
YPL128C,YLR373C,1.0
YPL129W,YER148W,1.0
YPL129W,YGR275W,1.0
YPL129W,YJL176C,1.0
YPL129W,YML114C,1.0
YPL129W,YOR189W,1.0
YPL129W,YPR187W,1.0
YPL138C,YHR029C,1.0
YPL138C,YHR119W,1.0
YPL138C,YKL018W,1.0
YPL138C,YLL023C,1.0
YPL139C,YMR075W,1.0
YPL139C,YPL181W,1.0
YPL139C,YPR023C,1.0
YPL141C,YJR004C,1.0
YPL141C,YJR124C,1.0
YPL144W,YEL039C,1.0
YPL144W,YLR021W,1.0
YPL146C,YAL051W,1.0
YPL146C,YCR043C,1.0
YPL146C,YDL060W,1.0
YPL146C,YDL105W,1.0
YPL146C,YDR155C,1.0
YPL146C,YDR365C,1.0
YPL146C,YGR090W,1.0
YPL146C,YJL050W,1.0
YPL146C,YKL172W,1.0
YPL146C,YLR435W,1.0
YPL146C,YMR186W,1.0
YPL146C,YNL110C,1.0
YPL146C,YOR058C,1.0
YPL146C,YPR161C,1.0
YPL146C,YPR175W,1.0
YPL151C,YLL036C,1.0
YPL151C,YLR117C,1.0
YPL151C,YMR213W,1.0
YPL151C,YPR134W,1.0
YPL154C,YHR146W,1.0
YPL154C,YJL146W,1.0
YPL160W,YDL004W,1.0
YPL160W,YDL160C,1.0
YPL160W,YER166W,1.0
YPL160W,YKR022C,1.0
YPL160W,YOL013C,1.0
YPL161C,YPR198W,1.0
YPL166W,YPR049C,1.0
YPL173W,YLR312W-A,1.0
YPL173W,YML025C,1.0
YPL173W,YMR193W,1.0
YPL174C,YOL111C,1.0
YPL181W,YBR223C,1.0
YPL190C,YFL021W,1.0
YPL191C,YOR057W,1.0
YPL195W,YPL212C,1.0
YPL203W,YBR274W,1.0
YPL203W,YJL164C,1.0
YPL208W,YJR110W,1.0
YPL208W,YLR424W,1.0
YPL209C,YER156C,1.0
YPL210C,YGR250C,1.0
YPL210C,YPL243W,1.0
YPL213W,YIR009W,1.0
YPL216W,YGL045W,1.0
YPL216W,YGR134W,1.0
YPL216W,YIL101C,1.0
YPL216W,YLL027W,1.0
YPL216W,YLR407W,1.0
YPL216W,YNL052W,1.0
YPL216W,YOR188W,1.0
YPL216W,YPL012W,1.0
YPL217C,YGR207C,1.0
YPL217C,YLR034C,1.0
YPL217C,YNR054C,1.0
YPL217C,YOL010W,1.0
YPL226W,YLR249W,1.0
YPL233W,YJR112W,1.0
YPL235W,YBR231C,1.0
YPL235W,YCR060W,1.0
YPL235W,YDL002C,1.0
YPL235W,YEL044W,1.0
YPL235W,YER092W,1.0
YPL235W,YFL013C,1.0
YPL235W,YGL150C,1.0
YPL235W,YGR002C,1.0
YPL235W,YGR086C,1.0
YPL235W,YGR173W,1.0
YPL235W,YLR052W,1.0
YPL235W,YLR170C,1.0
YPL235W,YLR385C,1.0
YPL235W,YNL059C,1.0
YPL235W,YNL215W,1.0
YPL235W,YNL229C,1.0
YPL235W,YOR141C,1.0
YPL235W,YOR189W,1.0
YPL235W,YOR310C,1.0
YPL235W,YPL129W,1.0
YPL240C,YBR065C,1.0
YPL240C,YDR168W,1.0
YPL240C,YGR123C,1.0
YPL240C,YHL014C,1.0
YPL240C,YJR121W,1.0
YPL240C,YLR175W,1.0
YPL240C,YLR216C,1.0
YPL240C,YNR054C,1.0
YPL240C,YOL013C,1.0
YPL240C,YOR027W,1.0
YPL249C,YMR192W,1.0
YPL249C-A,YJR010C-A,1.0
YPL254W,YCL010C,1.0
YPL254W,YDR176W,1.0
YPL254W,YDR392W,1.0
YPL254W,YDR448W,1.0
YPL254W,YDR523C,1.0
YPL254W,YPL047W,1.0
YPL254W,YPL222W,1.0
YPL259C,YLR170C,1.0
YPR010C,YDR280W,1.0
YPR010C,YHR143W-A,1.0
YPR010C,YJR063W,1.0
YPR023C,YJR082C,1.0
YPR023C,YMR075W,1.0
YPR029C,YKL135C,1.0
YPR029C,YLR170C,1.0
YPR029C,YPL259C,1.0
YPR031W,YJR082C,1.0
YPR034W,YDL055C,1.0
YPR034W,YDR303C,1.0
YPR034W,YER155C,1.0
YPR034W,YGR056W,1.0
YPR034W,YHL025W,1.0
YPR034W,YIL177C,1.0
YPR034W,YJL137C,1.0
YPR034W,YJL176C,1.0
YPR034W,YLR035C,1.0
YPR034W,YMR159C,1.0
YPR034W,YNL085W,1.0
YPR034W,YOR156C,1.0
YPR034W,YOR290C,1.0
YPR034W,YPL016W,1.0
YPR034W,YPL208W,1.0
YPR034W,YPR081C,1.0
YPR035W,YLR048W,1.0
YPR035W,YNL288W,1.0
YPR036W,YLR090W,1.0
YPR036W,YMR027W,1.0
YPR036W,YPL201C,1.0
YPR045C,YFR001W,1.0
YPR046W,YDR383C,1.0
YPR046W,YER069W,1.0
YPR046W,YGR006W,1.0
YPR047W,YNL024C,1.0
YPR047W,YOR252W,1.0
YPR049C,YDR124W,1.0
YPR052C,YDR283C,1.0
YPR052C,YML106W,1.0
YPR052C,YPR161C,1.0
YPR056W,YDL108W,1.0
YPR056W,YDR311W,1.0
YPR056W,YDR460W,1.0
YPR056W,YER171W,1.0
YPR056W,YLR005W,1.0
YPR056W,YPR025C,1.0
YPR062W,YLL055W,1.0
YPR067W,YGL203C,1.0
YPR067W,YML093W,1.0
YPR069C,YOL013C,1.0
YPR070W,YGL151W,1.0
YPR070W,YGR104C,1.0
YPR070W,YLR071C,1.0
YPR070W,YOL135C,1.0
YPR070W,YPR168W,1.0
YPR074C,YBR117C,1.0
YPR074C,YHL014C,1.0
YPR074C,YIR007W,1.0
YPR080W,YBR176W,1.0
YPR080W,YCR059C,1.0
YPR080W,YDL236W,1.0
YPR080W,YDR169C,1.0
YPR080W,YIR007W,1.0
YPR080W,YJL062W-A,1.0
YPR080W,YLR215C,1.0
YPR080W,YOL072W,1.0
YPR080W,YPL051W,1.0
YPR080W,YPL220W,1.0
YPR093C,YKL007W,1.0
YPR103W,YCR076C,1.0
YPR103W,YER012W,1.0
YPR103W,YER094C,1.0
YPR103W,YOR157C,1.0
YPR105C,YNL051W,1.0
YPR107C,YPR080W,1.0
YPR108W,YBR069C,1.0
YPR108W,YMR191W,1.0
YPR110C,YDR495C,1.0
YPR110C,YGL173C,1.0
YPR110C,YHR143W-A,1.0
YPR110C,YJL011C,1.0
YPR110C,YJR063W,1.0
YPR110C,YKR025W,1.0
YPR110C,YNL151C,1.0
YPR110C,YNR003C,1.0
YPR110C,YOL021C,1.0
YPR110C,YOR116C,1.0
YPR110C,YOR207C,1.0
YPR110C,YPR010C,1.0
YPR110C,YPR049C,1.0
YPR110C,YPR187W,1.0
YPR110C,YPR190C,1.0
YPR114W,YDR266C,1.0
YPR116W,YDR065W,1.0
YPR116W,YJL023C,1.0
YPR116W,YLL033W,1.0
YPR116W,YLR091W,1.0
YPR116W,YML091C,1.0
YPR116W,YPR080W,1.0
YPR144C,YIL149C,1.0
YPR144C,YPR163C,1.0
YPR161C,YCL054W,1.0
YPR161C,YDL156W,1.0
YPR161C,YDR117C,1.0
YPR161C,YGR012W,1.0
YPR161C,YJL131C,1.0
YPR161C,YLR276C,1.0
YPR161C,YOR091W,1.0
YPR162C,YNL261W,1.0
YPR162C,YPR175W,1.0
YPR168W,YGL151W,1.0
YPR168W,YGR104C,1.0
YPR168W,YHR041C,1.0
YPR168W,YMR112C,1.0
YPR168W,YNL236W,1.0
YPR168W,YOL135C,1.0
YPR169W,YDL105W,1.0
YPR169W,YDR496C,1.0
YPR169W,YNL110C,1.0
YPR171W,YCR008W,1.0
